,FECHA,HORA,PLACA_DETECTADA,PLACA_CORREGIDA,ESTADO,MOTIVO DE RECHAZO
1627,14/10/2020,11:20:04,DFG480,DFG480,Aprobado,
1628,14/10/2020,11:24:01,HYI58B,HYI588,Aprobado,
1629,14/10/2020,11:24:13,WLB313,WLB313,Aprobado,
1630,14/10/2020,11:24:36,OMR97D,QMR97D,Aprobado,
1631,14/10/2020,11:26:11,YZY323,YZY323,Aprobado,
1632,14/10/2020,11:30:36,XQP40C,XOP40C,Aprobado,
1633,14/10/2020,11:33:13,PFG407,PFG407,Aprobado,
1634,14/10/2020,11:36:36,IAE12B,IAE128,Aprobado,
1635,14/10/2020,11:41:14,HHE45B,HHE458,Aprobado,
1636,14/10/2020,11:41:48,OWW30C,QWW30C,Aprobado,
1637,14/10/2020,11:46:19,CCP233,CCP233,Aprobado,
1638,14/10/2020,11:52:17,QDY54C,QDY54C,Aprobado,
1639,14/10/2020,11:52:26,KHQ24D,KHQ240,Aprobado,
1640,14/10/2020,11:52:28,LOZ29E,LQZ29E,Aprobado,
1641,14/10/2020,11:56:39,WJF35D,WJF35D,Aprobado,
1642,14/10/2020,11:56:43,VUM21E,VUM21E,Aprobado,
1643,14/10/2020,12:03:03,SMM256,SMM286,Aprobado,
1644,14/10/2020,12:03:18,OIX09B,DIX09B,Aprobado,
1645,14/10/2020,12:03:29,HRV26C,HHV26C,Aprobado,
1646,14/10/2020,12:04:33,DYY35C,OYY35C,Aprobado,
1647,14/10/2020,12:05:45,GGC93C,GGC93C,Aprobado,
1648,14/10/2020,12:06:31,DCI08A,DCI08A,Aprobado,
1649,14/10/2020,12:08:06,TON60C,TQN60C,Aprobado,
1650,14/10/2020,12:10:20,SNQ64A,SNQ64A,Aprobado,
1651,14/10/2020,12:10:50,CHL662,CHL662,Aprobado,
1652,14/10/2020,12:10:56,OMG45D,QMG45D,Aprobado,
1653,14/10/2020,12:12:26,ZGZ86D,ZGZ86D,Aprobado,
1654,14/10/2020,12:14:15,XYY909,XYY909,Aprobado,
1655,14/10/2020,12:16:07,OVU74E,QVU74E,Aprobado,
1656,14/10/2020,12:16:43,CFM396,CFM39E,Aprobado,
1657,14/10/2020,12:17:25,OBE66D,QBE66D,Aprobado,
1658,14/10/2020,12:18:45,EWI086,EWI086,Aprobado,
1659,14/10/2020,12:20:38,UKU18C,UKU18C,Aprobado,
1660,14/10/2020,12:25:03,OOA97D,OQA97D,Aprobado,
1661,14/10/2020,12:25:13,EKB82C,EKB820,Aprobado,
1662,14/10/2020,12:26:39,BEU449,BEU44B,Aprobado,
1663,14/10/2020,12:27:01,ADY66F,AOY66F,Aprobado,
1664,14/10/2020,12:29:19,LOK34E,LQK34E,Aprobado,
1665,14/10/2020,12:31:32,HDT90E,HQT90E,Aprobado,
1666,14/10/2020,12:31:49,FVL46D,FVI46D,Aprobado,
1667,14/10/2020,12:31:52,PHP84B,PHP84D,Aprobado,
1668,14/10/2020,12:38:12,DIP419,DIP419,Aprobado,
1669,14/10/2020,12:43:04,PDG67E,POG67E,Aprobado,
1670,14/10/2020,12:44:12,WHX84E,WHX84E,Aprobado,
1671,14/10/2020,12:47:59,DEF791,DEF791,Aprobado,
1672,14/10/2020,12:51:11,ALW28E,NLW28E,Aprobado,
1673,14/10/2020,12:51:26,HQK088,HQK088,Aprobado,
1674,14/10/2020,12:53:21,NNN50A,NNN504,Aprobado,
1675,14/10/2020,12:57:27,BLL79C,BOI79C,Aprobado,
1676,14/10/2020,12:59:31,JID07,JID607,Aprobado,
1677,14/10/2020,13:03:33,MXB217,MXB247,Aprobado,
1678,14/10/2020,13:04:20,XDP36A,XOP36A,Aprobado,
1679,14/10/2020,13:04:26,BFB571,BFB570,Aprobado,
1680,14/10/2020,13:05:54,DGF72C,DGF72F,Aprobado,
1681,14/10/2020,13:10:24,MRE76D,WRE76D,Aprobado,
1682,14/10/2020,13:17:25,YIY323,YZY323,Aprobado,
1683,14/10/2020,13:17:26,HII98B,HII98E,Aprobado,
1684,14/10/2020,13:18:18,HOM11E,HQM11E,Aprobado,
1685,14/10/2020,13:19:24,GDU38E,GOU38E,Aprobado,
1686,14/10/2020,13:21:26,KHR226,KHR226,Aprobado,
1687,14/10/2020,13:23:47,FII446,FII446,Aprobado,
1688,14/10/2020,13:25:35,EQG199,EQG199,Aprobado,
1689,14/10/2020,13:27:17,AMT26B,AMT26B,Aprobado,
1690,14/10/2020,13:27:36,XPW36C,XPW36C,Aprobado,
1691,14/10/2020,13:33:26,RSW41C,RSW41C,Aprobado,
1692,14/10/2020,13:34:21,MJO531,MJO531,Aprobado,
1693,14/10/2020,13:34:44,LRX29X,LRX29X,Aprobado,
1694,14/10/2020,13:34:58,POS61C,PQS61C,Aprobado,
1695,14/10/2020,13:38:48,MMY404,MMY404,Aprobado,
1696,14/10/2020,13:39:11,ORO83E,URO83E,Aprobado,
1697,14/10/2020,13:39:54,LXN73B,LXN73B,Aprobado,
1698,14/10/2020,13:39:56,KPR78D,KHR78D,Aprobado,
1699,14/10/2020,13:40:53,MMH934,MMH934,Aprobado,
1700,14/10/2020,13:43:09,ZHQ10A,ZHQ10A,Aprobado,
1701,14/10/2020,13:44:57,BQU25B,BQU25B,Aprobado,
1702,14/10/2020,13:47:17,MDX59X,MDX59X,Aprobado,
1703,14/10/2020,13:47:46,ZTE38E,ZTE38E,Aprobado,
1704,14/10/2020,13:48:56,QEY165,QEY165,Aprobado,
1705,14/10/2020,13:49:42,HDM484,HDM484,Aprobado,
1706,14/10/2020,13:50:08,ADP06B,ADP068,Aprobado,
1707,14/10/2020,13:51:56,LWX37B,LWX37B,Aprobado,
1708,14/10/2020,13:55:15,FHL79D,FHL79D,Aprobado,
1709,14/10/2020,13:55:57,WYY36C,WYY36C,Aprobado,
1710,14/10/2020,14:05:02,BOX77F,BQX77F,Aprobado,
1711,14/10/2020,14:06:45,SHX06D,,Rechazado,PLACA CUBIERTA
1712,14/10/2020,14:06:58,GRR117,GRR117,Aprobado,
1713,14/10/2020,14:07:01,HPB16B,HPB16B,Aprobado,
1714,14/10/2020,14:11:22,HTN18C,HTN18C,Aprobado,
1715,14/10/2020,14:13:39,CYZ311,CYZ311,Aprobado,
1716,14/10/2020,14:17:24,FWP20E,FWP20E,Aprobado,
1717,14/10/2020,14:21:54,KOB14C,KQB14C,Aprobado,
1718,14/10/2020,14:26:37,HZO976,HZO976,Aprobado,
1719,14/10/2020,14:32:42,ZNB78C,,Rechazado,PLACA CUBIERTA
1720,14/10/2020,14:32:56,IJL510,IJL510,Aprobado,
1721,14/10/2020,14:36:11,SOD63D,SQD63D,Aprobado,
1722,14/10/2020,14:37:11,DMG09E,DMG09E,Aprobado,
1723,14/10/2020,14:37:18,OXD67C,OXD67C,Aprobado,
1724,14/10/2020,14:37:21,DXX68X,DXX68X,Aprobado,
1725,14/10/2020,14:37:31,ZJL55A,ZJI55A,Aprobado,
1726,14/10/2020,14:41:09,PKY72A,PKY72A,Aprobado,
1727,14/10/2020,14:43:53,EJZ458,EJZ45B,Aprobado,
1728,14/10/2020,14:44:04,EPF775,EPF775,Aprobado,
1729,14/10/2020,14:46:24,YZM43C,YZM43C,Aprobado,
1730,14/10/2020,14:47:02,HGA595,HGA595,Aprobado,
1731,14/10/2020,14:52:42,XQQ75A,XJF75A,Aprobado,
1732,14/10/2020,14:54:30,EHP49D,EHP490,Aprobado,
1733,14/10/2020,14:56:35,FIE06D,FIE06D,Aprobado,
1734,14/10/2020,14:59:59,SOC48D,SQC48D,Aprobado,
1735,14/10/2020,15:03:32,DEE058,DEE058,Aprobado,
1736,14/10/2020,15:07:07,ENE96B,ENE96B,Aprobado,
1737,14/10/2020,15:09:00,LLZ149,LLZ149,Aprobado,
1738,14/10/2020,15:13:19,HPL484,HPL484,Aprobado,
1739,14/10/2020,15:15:51,TJY69C,TJY69C,Aprobado,
1740,14/10/2020,15:18:13,RFH89C,RFH89C,Aprobado,
1741,14/10/2020,15:22:39,IDC45B,IOC45B,Aprobado,
1742,14/10/2020,15:24:52,DJM986,DJM986,Aprobado,
1743,14/10/2020,15:30:47,EIQ98F,EIQ98F,Aprobado,
1744,14/10/2020,15:36:47,ERM41F,ERM41F,Aprobado,
1745,14/10/2020,15:37:43,WPP38C,WPP38C,Aprobado,
1746,14/10/2020,15:38:16,EVK887,EVK887,Aprobado,
1747,14/10/2020,15:39:46,EUC16D,EUM16D,Aprobado,
1748,14/10/2020,15:40:04,IOI670,IOI670,Aprobado,
1749,14/10/2020,15:40:07,USX51E,USX51E,Aprobado,
1750,14/10/2020,15:40:10,RKV91D,KKV91D,Aprobado,
1751,14/10/2020,15:44:12,SIF69C,SIF69C,Aprobado,
1752,14/10/2020,15:48:45,TSS022,TSS022,Aprobado,
1753,14/10/2020,15:51:17,FGC750,FGC750,Aprobado,
1754,14/10/2020,15:52:18,IHG457,IHG457,Aprobado,
1755,14/10/2020,15:55:08,ZRR18A,ZRR18A,Aprobado,
1756,14/10/2020,15:57:36,FQF657,FQF657,Aprobado,
1757,14/10/2020,15:58:37,COV98F,CQV98,Aprobado,
1758,14/10/2020,15:59:19,FGL652,FGL652,Aprobado,
1759,14/10/2020,15:59:46,FXK82D,FXK820,Aprobado,
1760,14/10/2020,16:00:58,LAP95D,LAP950,Aprobado,
1761,14/10/2020,16:01:31,PKR86E,PKR85E,Aprobado,
1762,14/10/2020,16:01:32,RJR12C,RUR12C,Aprobado,
1763,14/10/2020,16:03:39,WST22D,WST22D,Aprobado,
1764,14/10/2020,16:04:06,IPY70Y,IPY70Y,Aprobado,
1765,14/10/2020,16:04:16,KDY002,KDY002,Aprobado,
1766,14/10/2020,16:08:05,JZX14X,JZX14X,Aprobado,
1767,14/10/2020,16:09:01,TOT02C,TQT02C,Aprobado,
1768,14/10/2020,16:10:19,SYK76C,SYK76C,Aprobado,
1769,14/10/2020,16:10:21,HZO624,HZO624,Aprobado,
1770,14/10/2020,16:12:48,ZIQ737,ZIQ737,Aprobado,
1771,14/10/2020,16:12:59,HYA950,HYA950,Aprobado,
1772,14/10/2020,16:14:37,PFH43E,PFH43E,Aprobado,
1773,14/10/2020,16:19:22,FQF597,FQF597,Aprobado,
1774,14/10/2020,16:20:09,LOA54E,LQA54E,Aprobado,
1775,14/10/2020,16:21:53,DEF791,DEF791,Aprobado,
1776,14/10/2020,16:23:07,KFB57E,KFB57E,Aprobado,
1777,14/10/2020,16:25:13,MRO86C,MRO86C,Aprobado,
1778,14/10/2020,16:25:22,BWG089,BWG08E,Aprobado,
1779,14/10/2020,16:27:35,GLZ44E,GLZ44E,Aprobado,
1780,14/10/2020,16:27:39,MDX59X,MDX59X,Aprobado,
1781,14/10/2020,16:28:22,LZL79D,TZT79D,Aprobado,
1782,14/10/2020,16:33:03,PJA76D,PJA26D,Aprobado,
1783,14/10/2020,16:36:26,MTD097,MTD097,Aprobado,
1784,14/10/2020,16:38:54,ENA91D,ENA910,Aprobado,
1785,14/10/2020,16:38:55,KAW84C,KAW84C,Aprobado,
1786,14/10/2020,16:40:27,DHA118,DHA118,Aprobado,
1787,14/10/2020,16:43:15,RAN006,RAN006,Aprobado,
1788,14/10/2020,16:43:25,FRA45E,FWA45E,Aprobado,
1789,14/10/2020,16:44:08,DDE75C,DOE75C,Aprobado,
1790,14/10/2020,16:46:58,MOA97D,MQA97D,Aprobado,
1791,14/10/2020,16:47:04,ABG22D,ABG22D,Aprobado,
1792,14/10/2020,16:48:46,SOD63D,SQD63D,Aprobado,
1793,14/10/2020,16:51:25,EMZ830,EMZ83D,Aprobado,
1794,14/10/2020,16:54:46,HBX21X,MBX21X,Aprobado,
1795,14/10/2020,17:01:45,LRL82E,LRW82E,Aprobado,
1796,14/10/2020,17:02:52,AOV667,AQV667,Aprobado,
1797,14/10/2020,17:03:55,DFD608,DFD608,Aprobado,
1798,14/10/2020,17:04:25,XEX560,XEX56D,Aprobado,
1799,14/10/2020,17:06:01,TOE23C,TQE23C,Aprobado,
1800,14/10/2020,17:06:21,DIP683,DIP683,Aprobado,
1801,14/10/2020,17:08:52,ROT08E,ROX08E,Aprobado,
1802,14/10/2020,17:09:08,LVN23B,LVN23B,Aprobado,
1803,14/10/2020,17:10:06,IKL46E,IKW46E,Aprobado,
1804,14/10/2020,17:12:57,MBW27C,MBW27C,Aprobado,
1805,14/10/2020,17:12:58,BRM78E,BRM78F,Aprobado,
1806,14/10/2020,17:13:06,MNI898,MNI890,Aprobado,
1807,14/10/2020,17:13:11,BZC976,BZC976,Aprobado,
1808,14/10/2020,17:15:06,TOS99C,TDS99C,Aprobado,
1809,14/10/2020,17:15:50,FTI681,FTI681,Aprobado,
1810,14/10/2020,17:16:29,WOV27C,WUV27C,Aprobado,
1811,14/10/2020,17:17:41,EFB678,EFB678,Aprobado,
1812,14/10/2020,17:19:29,CBQ66D,CBQ66D,Aprobado,
1813,14/10/2020,17:19:33,YZH29D,YZH29D,Aprobado,
1814,14/10/2020,17:21:01,HPP62D,HPP62E,Aprobado,
1815,14/10/2020,17:22:26,INL038,INL038,Aprobado,
1816,14/10/2020,17:23:25,RZW05E,RZW05E,Aprobado,
1817,14/10/2020,17:23:46,OOQ91C,DOQ91C,Aprobado,
1818,14/10/2020,17:30:08,OZS69D,DZS69D,Aprobado,
1819,14/10/2020,17:32:08,WNN745,WNN745,Aprobado,
1820,14/10/2020,17:32:38,SRB59D,SRB59D,Aprobado,
1821,14/10/2020,17:36:55,ROF36B,RQW36B,Aprobado,
1822,14/10/2020,17:42:33,SIZ856,SIZ85C,Aprobado,
1823,14/10/2020,17:45:48,EFC312,EFC312,Aprobado,
1824,14/10/2020,17:47:44,OOX21D,QOX21D,Aprobado,
1825,14/10/2020,17:52:05,KTE26C,WTE26C,Aprobado,
1826,14/10/2020,17:54:08,CBB45B,CBB45B,Aprobado,
1827,14/10/2020,17:54:31,DLA509,DLA509,Aprobado,
1828,14/10/2020,17:54:34,FBL778,FBI778,Aprobado,
1829,14/10/2020,18:07:08,BVW85W,BVW85W,Aprobado,
1830,14/10/2020,18:09:59,EIF48E,EII48E,Aprobado,
1831,14/10/2020,18:11:39,CYZ311,CYZ311,Aprobado,
1832,14/10/2020,18:12:09,MLG224,MLG224,Aprobado,
1833,14/10/2020,18:14:29,CCR158,CCR158,Aprobado,
1834,14/10/2020,18:16:20,IRB45B,IRB45B,Aprobado,
1835,14/10/2020,18:18:27,HJO132,HJO132,Aprobado,
1836,14/10/2020,18:20:39,LAQ533,LAQ533,Aprobado,
1837,14/10/2020,18:22:22,FSD518,FSD518,Aprobado,
1838,14/10/2020,18:23:14,MWW161,MDL161,Aprobado,
1839,14/10/2020,18:25:00,FEZ409,FEZ409,Aprobado,
1840,14/10/2020,18:30:51,GLK97F,GLK97F,Aprobado,
1841,14/10/2020,18:32:11,FVP84E,FVP84E,Aprobado,
1842,14/10/2020,18:33:11,OON54D,OQN54D,Aprobado,
1843,14/10/2020,18:33:42,MJO149,MJO149,Aprobado,
1844,14/10/2020,18:33:55,LQM94E,LQM94E,Aprobado,
1845,14/10/2020,18:35:01,UNZ47C,UNZ47C,Aprobado,
1846,14/10/2020,18:37:31,FFO20F,FFO20F,Aprobado,
1847,14/10/2020,18:40:15,MOR016,MOR016,Aprobado,
1848,14/10/2020,18:40:18,BXF746,BXF746,Aprobado,
1849,14/10/2020,18:41:34,AFS04D,AFS04D,Aprobado,
1850,14/10/2020,18:43:15,OCE20D,QCE20D,Aprobado,
1851,14/10/2020,18:46:52,WIL67E,WIL67E,Aprobado,
1852,14/10/2020,18:47:41,HZO976,HZO976,Aprobado,
1853,14/10/2020,18:53:37,NAV189,NAV189,Aprobado,
1854,14/10/2020,18:54:51,DQZ06D,OQZ06D,Aprobado,
1855,14/10/2020,18:59:07,CFD25E,CFN25E,Aprobado,
1856,14/10/2020,19:11:19,CFD29E,CFN29E,Aprobado,
1857,14/10/2020,19:12:49,BWE300,BWE30D,Aprobado,
1858,14/10/2020,19:16:31,LWW74C,LQW74C,Aprobado,
1859,14/10/2020,19:18:53,BOR26E,BQR26E,Aprobado,
1860,14/10/2020,19:25:35,HDX76B,HOX76B,Aprobado,
1861,14/10/2020,19:37:52,ONN05E,ONN05E,Aprobado,
1862,14/10/2020,19:42:10,LUK52B,LUK52B,Aprobado,
1863,14/10/2020,19:46:09,HHH990,HHH99C,Aprobado,
1864,14/10/2020,19:48:35,KWY07C,KWY07C,Aprobado,
1865,14/10/2020,19:55:28,FVI22B,FVI22B,Aprobado,
1866,14/10/2020,19:57:33,ASQ81D,ASQ81D,Aprobado,
1867,14/10/2020,20:19:08,GLK97F,GLK97F,Aprobado,
1868,14/10/2020,20:23:17,KDU76C,KDU76C,Aprobado,
1869,14/10/2020,20:32:17,BVS586,BVS58E,Aprobado,
1870,14/10/2020,20:39:38,ENA829,ENA829,Aprobado,
1871,14/10/2020,20:44:31,ICF45E,HCF45E,Aprobado,
1872,14/10/2020,20:47:41,DGB414,DGB414,Aprobado,
1873,14/10/2020,20:49:53,OIB30B,DIB30B,Aprobado,
1874,14/10/2020,20:54:19,LXN73B,LXN73B,Aprobado,
1875,14/10/2020,20:56:22,SSS46C,SSS46C,Aprobado,
1876,14/10/2020,20:58:31,GYO70B,GYO70B,Aprobado,
1877,14/10/2020,20:58:33,QDL73C,QDL73C,Aprobado,
1878,14/10/2020,20:58:51,LOF21D,LQF21D,Aprobado,
1879,14/10/2020,21:13:44,FSK12B,FSK12B,Aprobado,
1880,14/10/2020,21:14:55,FIW10F,FIW10F,Aprobado,
1881,14/10/2020,21:24:51,IHN08E,IHN08E,Aprobado,
1882,14/10/2020,21:37:02,OXZ53C,DXZ53C,Aprobado,
1883,14/10/2020,21:45:17,PSW72C,RSW72C,Aprobado,
1884,14/10/2020,21:53:33,LOZ21E,LQZ21E,Aprobado,
1885,14/10/2020,21:53:51,OZV89C,OZV89C,Aprobado,
1886,14/10/2020,22:09:05,WLL64D,WLL84D,Aprobado,
1887,14/10/2020,22:11:04,EKC380,EKC38D,Aprobado,
1888,14/10/2020,22:35:21,BZP16B,BZP16B,Aprobado,
1889,14/10/2020,22:38:33,NKC25E,NKC25E,Aprobado,
1890,14/10/2020,22:50:49,BYX941,BYX941,Aprobado,
1891,14/10/2020,23:14:59,TSV37,TSV371,Aprobado,
1892,14/10/2020,23:31:51,KFH15C,KFH15C,Aprobado,
1893,14/10/2020,23:45:06,WJR57D,WJR57D,Aprobado,
